player_price,fixed_round,player_position_1,player_position_2,player_position_3,player_position_4,status_mapped_ok,status_mapped_doubt,status_mapped_sanctioned,puntuacion_media_roll_avg_3,minutes_played_roll_avg_3,prediction_target_puntuacion_media_roll_avg,calculated_injury_severity,player_team_strength,recent_price_change_1,price_change_time_ratio,season,player
2150000,3,True,False,False,False,True,False,False,,,6.333333333333333,0,215,-70000,-0.102880658436214,2020,a-fernandez
2270000,4,True,False,False,False,True,False,False,5.666666666666667,90.0,4.0,0,215,120000,0.10101010101010101,2020,a-fernandez
2600000,5,True,False,False,False,True,False,False,8.0,90.0,5.0,0,215,330000,0.5360623781676414,2020,a-fernandez
2760000,6,True,False,False,False,True,False,False,8.666666666666666,90.0,6.333333333333333,0,215,160000,0.5847953216374269,2020,a-fernandez
2960000,7,True,False,False,False,True,False,False,6.333333333333333,90.0,7.0,0,215,200000,0.46882325363338023,2020,a-fernandez
3000000,8,True,False,False,False,True,False,False,4.0,90.0,5.666666666666667,0,215,40000,0.08022462896109106,2020,a-fernandez
3390000,9,True,False,False,False,True,False,False,5.0,90.0,6.0,0,215,390000,0.29438405797101447,2020,a-fernandez
3520000,10,True,False,False,False,True,False,False,6.333333333333333,90.0,7.666666666666667,0,215,130000,0.22018970189701897,2020,a-fernandez
3580000,11,True,False,False,False,True,False,False,7.0,90.0,8.333333333333334,0,215,60000,0.2222222222222222,2020,a-fernandez
3670000,12,True,False,False,False,True,False,False,5.666666666666667,90.0,7.333333333333333,0,215,90000,0.36231884057971014,2020,a-fernandez
4200000,13,True,False,False,False,True,False,False,6.0,90.0,4.666666666666667,0,215,530000,0.7748538011695907,2020,a-fernandez
5250000,14,True,False,False,False,True,False,False,7.666666666666667,90.0,3.3333333333333335,0,215,1050000,0.9887005649717514,2020,a-fernandez
5970000,15,True,False,False,False,True,False,False,8.333333333333334,90.0,3.6666666666666665,0,215,720000,0.936768149882904,2020,a-fernandez
6230000,16,True,False,False,False,True,False,False,7.333333333333333,90.0,5.333333333333333,0,215,260000,0.5015432098765432,2020,a-fernandez
6290000,17,True,False,False,False,True,False,False,4.666666666666667,90.0,6.666666666666667,0,215,60000,0.10256410256410256,2020,a-fernandez
6520000,18,True,False,False,False,True,False,False,3.3333333333333335,90.0,6.0,0,215,230000,0.3234880450070324,2020,a-fernandez
6510000,19,True,False,False,False,True,False,False,3.6666666666666665,90.0,5.333333333333333,0,215,-10000,-0.008903133903133903,2020,a-fernandez
6250000,20,True,False,False,False,True,False,False,5.333333333333333,90.0,5.0,0,215,-260000,-0.21852412170112623,2020,a-fernandez
6330000,21,True,False,False,False,True,False,False,6.666666666666667,90.0,6.333333333333333,0,215,80000,0.14619883040935672,2020,a-fernandez
6080000,22,True,False,False,False,True,False,False,6.0,90.0,7.666666666666667,0,215,-250000,-0.32150205761316875,2020,a-fernandez
5740000,23,True,False,False,False,True,False,False,5.333333333333333,90.0,8.0,0,215,-340000,-0.6944444444444444,2020,a-fernandez
5670000,24,True,False,False,False,True,False,False,5.0,90.0,9.333333333333334,0,215,-70000,-0.11207172590457894,2020,a-fernandez
5670000,25,True,False,False,False,True,False,False,6.333333333333333,90.0,8.0,0,215,0,0.0,2020,a-fernandez
